id,text,timestamp,source,symbols,company_names,url,verified
1016306565165412400,Big Put Activity https://t.co/6KEmdkCp57 … … … $XRX $MRTX $CRM $VIPS $WFC $LRCX $SOGO $MDLZ $APA $SGYP $GOOS $ARWR… https://t.co/v5Pfji06l4,Mon Jul 09 13:02:21 +0000 2018,DailyStockPlays,HSY,The Hershey Company,http://www.dailystockplays.com/Unusual-Put-Option-Activity-Today-2018-07-05.html,False
1016306593191821300,Will Helmerich and Payne Inc Perform Long Term? $HP https://t.co/MQrLVPNGFM,Mon Jul 09 13:02:28 +0000 2018,SADIFAnalytics,HP,Helmerich & Payne,https://www.sadifanalytics.com/reports/find/HP-47217,False
1016306603149017100,Big Put Activity https://t.co/6KEmdkCp57 … … … $FOXA $GPS $UTX $CLX $PSMT $MET $COP $FSLR $GERN $LEA $HAL $GME… https://t.co/IDxx6Kmr2o,Mon Jul 09 13:02:30 +0000 2018,DailyStockPlays,AES,The AES Corporation,http://www.dailystockplays.com/Unusual-Put-Option-Activity-Today-2018-07-05.html,False
1016306688637354000,$DRYS #BDI #SHIPPING $DCIX $GLBS $TOOPS  Dry Bulk Shipping Stocks Are Poised To Jump via @forbes https://t.co/fvvF2F2m7j,Mon Jul 09 13:02:51 +0000 2018,KennethMilesTa2,DCIX,Diana Containerships Inc.,https://www.forbes.com/sites/jimcollins/2018/07/09/dry-bulk-shipping-stocks-are-poised-to-jump/,False
1016306708463829000,Big Call Activity https://t.co/bm9ExhI6UL  $CTL $BMY $SKX $ARNC $NTES $WDC $HES $JPM $OZRK $CAG $TSM $CTRP $TXT… https://t.co/OxHNQIO4H6,Mon Jul 09 13:02:56 +0000 2018,DailyStockPlays,ARRY,Array BioPharma Inc.,http://www.dailystockplays.com/Unusual-Call-Option-Activity-Today-2018-07-05.html,False
1016306738109321200,Analysts Set HCA Healthcare Inc $HCA Target Price at $107.29 https://t.co/eBKJtAdBQk,Mon Jul 09 13:03:03 +0000 2018,MareaInformativ,HCA,HCA Healthcare,http://www.mareainformativa.com/?p=410381,False
1016306765300928500,Brokerages Set Fairmount Santrol $FMSA Target Price at $5.88 https://t.co/obTpp5eFYH,Mon Jul 09 13:03:09 +0000 2018,MareaInformativ,FMSA,Fairmount Santrol Holdings Inc.,http://www.mareainformativa.com/?p=410366,False
1016306771244138500,Big Call Activity https://t.co/bm9ExhI6UL $VNOM $ABX $DE $MDR $ABBV $WLL $APC $QRVO $TWTR $ON $VC $AABA $CELG $JCI… https://t.co/Es8RKZPp5e,Mon Jul 09 13:03:10 +0000 2018,DailyStockPlays,QRVO,Qorvo,http://www.dailystockplays.com/Unusual-Call-Option-Activity-Today-2018-07-05.html,False
1016306804924432400,Big Call Activity https://t.co/bm9ExhI6UL … … … $CX $BX $ADM $OMC $TSLA $SNAP $MSG $INTC $JCP $TIVO $DRI $ANW $CNQ… https://t.co/QU7H2mmW6b,Mon Jul 09 13:03:19 +0000 2018,DailyStockPlays,CX,CEMEX,http://www.dailystockplays.com/Unusual-Call-Option-Activity-Today-2018-07-05.html,False
1016306881566945300,Big Call Activity https://t.co/NGE2po2vn7 … … $IQ $HDS $TWTR $DDD $GOOGL $AMGN $BAC $SNAP $BIDU $PXD $ATVI $MS $KO… https://t.co/ZJguY9CmGk,Mon Jul 09 13:03:37 +0000 2018,DailyStockPlays,HDS,HD Supply Holdings,http://www.dailystockplays.com/Unusual-Call-Option-Activity-Today-2018-07-06.html,False
1016306897329246200,Critical Review: Gentex $GNTX versus Delphi Technologies $DLPH https://t.co/vmrMEKMSrO,Mon Jul 09 13:03:41 +0000 2018,ThisLincolnian,GNTX,Gentex Corporation,http://thelincolnianonline.com/?p=2172409,False
1016306919680589800,Big Call Activity https://t.co/NGE2po2vn7 … … $CMG $ARRY $BABA $SLB $CPB $IBM $MXWL $AMAT $CZR $UIS $VIPS $HAL $PCG… https://t.co/2iSLFPOX2E,Mon Jul 09 13:03:46 +0000 2018,DailyStockPlays,ARRY,Array BioPharma Inc.,http://www.dailystockplays.com/Unusual-Call-Option-Activity-Today-2018-07-06.html,False
1016306956540076000,Big Call Activity https://t.co/NGE2po2vn7 … … $AAPL $CRM $DKS $UAL $AGN $GS $NTES $ABEV $LRCX $FCX $PII $WBA $AIG… https://t.co/e1mzyyA3JN,Mon Jul 09 13:03:55 +0000 2018,DailyStockPlays,HSY,The Hershey Company,http://www.dailystockplays.com/Unusual-Call-Option-Activity-Today-2018-07-06.html,False
1016306988374941700,RT @BrandonVanZee: 🕘 #9at9 - Your 9am ET daily digest of what large &amp; mid-cap 🇺🇸 stocks are ⬆️ &amp; ⬇️ the most in the premarket.  📈 $HELE $KO…,Mon Jul 09 13:04:02 +0000 2018,kirtip56,UDR,UDR,,False
1016307079441571800,Big Put Activity https://t.co/1LaOvUmILP … … $AXP $PNR $NLS $PG $AMT $BBT $FEYE $ABX $YY $SWKS $WPX $XON $PEP $TXT… https://t.co/KZMdh8k5ml,Mon Jul 09 13:04:24 +0000 2018,DailyStockPlays,PNR,Pentair plc,http://www.dailystockplays.com/Unusual-Put-Option-Activity-Today-2018-07-06.html,False
1016307185008115700,Brokerages Set Fairmount Santrol $FMSA Target Price at $5.88  https://t.co/S8V7zea9vq,Mon Jul 09 13:04:49 +0000 2018,EnterpriseLeade,FMSA,Fairmount Santrol Holdings Inc.,http://theenterpriseleader.com/?p=975475,False
1016307500180803600,Earnings volatility concerns drive reinsurance buying Willis Towers Watson survey finds $WLTW https://t.co/4nEUzaZLSI,Mon Jul 09 13:06:04 +0000 2018,GNWLive,WLTW,Willis Towers Watson Public Limited Company,http://bit.ly/2m7pNYC,False
1016307694981079000,Critical Contrast: InVitae $NVTA versus Laboratory Corp. of America $LH https://t.co/jSUU2xM6IC,Mon Jul 09 13:06:51 +0000 2018,TranscriptDaily,LH,Laboratory Corporation of America Holdings,http://zpr.io/6TqzY,False
1016307769576738800,Analysts Set Fairmount Santrol $FMSA Price Target at $5.88 https://t.co/zj3cpCe6Aq,Mon Jul 09 13:07:09 +0000 2018,dispatchtribune,FMSA,Fairmount Santrol Holdings Inc.,http://dispatchtribunal.com/?p=2042711,False
1016307860278595600,Analysts Set HCA Healthcare Inc $HCA Target Price at $107.29 https://t.co/Mfw0Ytr1h8,Mon Jul 09 13:07:30 +0000 2018,ledgerzette,HCA,HCA Healthcare,http://ledgergazette.com/?p=2815230,False
1016308158770307100,$RSG $WCN $WM https://t.co/7wGdxD7n1e,Mon Jul 09 13:08:41 +0000 2018,SeekingAlpha,WM,Waste Management,https://seekingalpha.com/article/4186062-load-truck-garbage-processor?source=feed_f,False
1016308221357805600,$MUR ALERT: New Murphy Oil Corporation SEC Filing From our Stock News Alerts App,Mon Jul 09 13:08:56 +0000 2018,Allstocknews,MUR,Murphy Oil Corporation,,False
1016308518285205500,Recent $AON technical alerts: MACD Bullish Signal Line Cross plus 3 more alerts... https://t.co/D9UIOVVbw5,Mon Jul 09 13:10:07 +0000 2018,SwingTradeBot,AON,Aon plc,https://swingtradebot.com/equities/AON,False
1016308599411310600,7/9 200D MA Watch List: $GDX $FNSR $MNST $KO $GPS $EWW $GILD $GPRO $WFT $TMUS $AMTD $LVS $UTX $MRVL $GBT $ENB $BBT… https://t.co/OHxYm4FV4u,Mon Jul 09 13:10:26 +0000 2018,TradeAcademyCo,FNSR,Finisar Corporation,https://twitter.com/i/web/status/1016308599411310592,False
1016308893549498400,Downgrades 7/9: $AKS $AMT $ASNS $BAH $BIIB $CJ $FLO $HSY $LOB $OAS $PETS $PG $RSYS $RYI $SC $SEAS $SIX $SMP $WBA,Mon Jul 09 13:11:36 +0000 2018,OpenOutcrier,HSY,The Hershey Company,,False
1016308896326209500,RT @OpenOutcrier: Downgrades 7/9: $AKS $AMT $ASNS $BAH $BIIB $CJ $FLO $HSY $LOB $OAS $PETS $PG $RSYS $RYI $SC $SEAS $SIX $SMP $WBA,Mon Jul 09 13:11:37 +0000 2018,tradnews_,HSY,The Hershey Company,,False
1016308962906595300,7/9 Low IV Watch List: $PTLA $DVMT $SHPG $VMW $GBT $WMT $RCII $EXEL $KR $WPM $HRB $CTL $RSX $VKTX $ROKU $EVHC $CSCO… https://t.co/xwfifGjIIU,Mon Jul 09 13:11:53 +0000 2018,TradeAcademyCo,DLTR,Dollar Tree,https://twitter.com/i/web/status/1016308962906595328,False
1016308966396170200,$WLTW Earnings volatility concerns drive reinsurance buying Willis Towers Watson survey finds Nasdaq:WLTW https://t.co/sHDSblOW2D,Mon Jul 09 13:11:54 +0000 2018,StockTexts,WLTW,Willis Towers Watson Public Limited Company,http://www.globenewswire.com/news-release/2018/07/09/1534686/0/en/Earnings-volatility-concerns-drive-reinsurance-buying-Willis-Towers-Watson-survey-finds.html,False
1016309270210662400,$ROP Roper Technologies: The Best-Performing Dividend Aristocrat for the Past 2 Decades Is Not a Good Investment To… https://t.co/LIuM9B93q2,Mon Jul 09 13:13:06 +0000 2018,FASTGraphs,ROP,Roper Technologies,https://twitter.com/i/web/status/1016309270210662402,False
1016309757773115400,Not sure what to do with $AON? Explore our #fundamental pros and cons.  https://t.co/3irrKSrSnv,Mon Jul 09 13:15:03 +0000 2018,1MinuteStock,AON,Aon plc,https://unicornbay.com/t/AON.US?utm_medium=tweet&utm_campaign=notsureproscons&utm_source=twitter,False
1016310366383599600,$WLTW Earnings volatility concerns drive reinsurance buying Willis Towers Watson survey finds https://t.co/gpBKCwGtrp,Mon Jul 09 13:17:28 +0000 2018,stockelite,WLTW,Willis Towers Watson Public Limited Company,http://bit.ly/2N3lQzJ,False
1016310509438718000,Short sale volume (not short interest) for $NVAX at 2018-07-06 is 62%. https://t.co/LriMbfGFi2 $GSK 56% $CLDX 65% $AZN 49% $ACHN 53%,Mon Jul 09 13:18:02 +0000 2018,shortvolumes,NVAX,Novavax,http://shortvolumes.com/?t=NVAX,False
1016313467433709600,$ELTP.1098 - 10 cent Drug Mfr gets FDA Percocet Generic APPROVAL!! 500 million dollar market! $CJJD $GNC $DPLO… https://t.co/DLuebYwkKA,Mon Jul 09 13:29:47 +0000 2018,Drugdoctor2014,HSY,The Hershey Company,https://twitter.com/i/web/status/1016313467433709570,False
1016313527328534500,#France Stocks: Media $PUB+2%.Hotels $AC+2.1%.Auto $RNO-1.5%.Food $BN-1.3%.Airline $AF+6.8%.Telecom $SESG+2.7%.Ener… https://t.co/u4MeSGcwbV,Mon Jul 09 13:30:01 +0000 2018,ZoomStocks,CNP,CenterPoint Energy,https://twitter.com/i/web/status/1016313527328534528,False
1016313738390048800,Head-To-Head Contrast: Ameren $AEE and United Utilities Group $UUGRY https://t.co/Acl3oxHksz,Mon Jul 09 13:30:52 +0000 2018,TranscriptDaily,AEE,Ameren Corporation,http://zpr.io/6TqEp,False
1016313742232117200,Head-To-Head Comparison: Construction Partners $ROAD versus Fluor Co. $NEW $FLR https://t.co/9xdTBbIl8P,Mon Jul 09 13:30:53 +0000 2018,TranscriptDaily,FLR,Fluor Corporation,http://zpr.io/6TqEZ,False
1016314495273259000,Analysts at Northland Capital Didn't Change their Past ‘Buy’ rating on Shares Beximco Pharmaceuticals Ltd $BXP Set… https://t.co/sm4VYUoOc5,Mon Jul 09 13:33:52 +0000 2018,whatsonthorold2,BXP,Boston Properties,https://twitter.com/i/web/status/1016314495273259008,False
1016314743735312400,$AWR $BKH $CNP $DTE $EIX $EXC $MDU $NI $NJR $PPL $SCG $SR $SRE $SWX $UGI $XLU https://t.co/F92DlsUmjm,Mon Jul 09 13:34:51 +0000 2018,SeekingAlpha,CNP,CenterPoint Energy,https://seekingalpha.com/article/4186072-utilities-dashboard-update?source=feed_f,False
1016314779005341700,Beximco Pharmaceuticals Ltd $BXP "Buy" Rating Maintained Today By Northland Capital; The Target is GBX 84.00 https://t.co/rGURrzPbIz,Mon Jul 09 13:35:00 +0000 2018,The_CasualSmart,BXP,Boston Properties,https://floridarecorder.com/2018/07/09/beximco-pharmaceuticals-ltd-lonbxp-buy-rating-maintained-today-by-northland-capital-the-target-is-gbx-84-00/,False
1016314796457758700,Dividend Champions With 20% Stock Price Potential -&gt; https://t.co/KBFzpewsL6 - $ORI $DOV $NUE $ABM $ITW $GD $NC $PH $SWK $PNR $SEIC,Mon Jul 09 13:35:04 +0000 2018,DividendSheet,PNR,Pentair plc,http://long-term-investments.blogspot.com/2018/07/dividend-champions-with-20-stock-price.html,False
1016314826002452500,68.00 % to Target Northland Capital Maintains ‘"Buy"’ Rating on Beximco Pharmaceuticals Ltd $BXP Shares Today https://t.co/XEFEllbbmw,Mon Jul 09 13:35:11 +0000 2018,reurope_stock,BXP,Boston Properties,https://reurope.com/2018/07/09/68-00-to-target-northland-capital-maintains-buy-rating-on-beximco-pharmaceuticals-ltd-lonbxp-shares-today/,False
1016315023352848400,$2.92 EPS Expected for Laboratory Corporation of America Holdings $LH https://t.co/4CmIdevKuB,Mon Jul 09 13:35:58 +0000 2018,reurope_stock,LH,Laboratory Corporation of America Holdings,https://reurope.com/2018/07/09/2-92-eps-expected-for-laboratory-corporation-of-america-holdings-lh/,False
1016315227326025700,Reaffirmed: Beximco Pharmaceuticals Ltd $BXP Buy Rating Reaffirmed by Northland Capital; GBX 84.00 Target in Place - https://t.co/9264aeoBfo,Mon Jul 09 13:36:47 +0000 2018,bibeypost_stock,BXP,Boston Properties,https://www.bibeypost.com/reaffirmed-beximco-pharmaceuticals-ltd-lonbxp-buy-rating-reaffirmed-by-northland-capital-gbx-84-00-target-in-place/,False
1016315383609823200,Daily Reversals: $DLPH $LFC $MTNB,Mon Jul 09 13:37:24 +0000 2018,LargeVoidBot,DLPH,Delphi Technologies PLC,,False
1016315453520666600,Laboratory Corporation of America Holdings $LH Analysts See $2.92 EPS - https://t.co/ebsPTDQcB1,Mon Jul 09 13:37:41 +0000 2018,bibeypost_stock,LH,Laboratory Corporation of America Holdings,https://www.bibeypost.com/laboratory-corporation-of-america-holdings-lh-analysts-see-2-92-eps/,False
1016315479504416800,Monday's Top Analyst Upgrades and Downgrades: Baidu Capital One Delphi Technologies Dunkin’ Brands FireEye Wal… https://t.co/smhS0r6fpD,Mon Jul 09 13:37:47 +0000 2018,247WallSt,HSY,The Hershey Company,https://twitter.com/i/web/status/1016315479504416768,False
1016315619430420500,$DCIX https://t.co/dnxSWTAVyl,Mon Jul 09 13:38:20 +0000 2018,KennethMilesTa2,DCIX,Diana Containerships Inc.,,False
1016315870770090000,High Yield Dividend Champion Portfolio - July Update $BKH $ED $KMB $MO $PEP $PNR $SKT $T https://t.co/Da7YHTEDO6,Mon Jul 09 13:39:20 +0000 2018,TalkMarkets,PNR,Pentair plc,https://goo.gl/fuehCf,False
1016315897592475600,Commented on $AAPL $ADBE $AEIS $AMAT $ANET $ANSS $ATHM $AVGO $BIDU $CDNS $CGNX $COHR $EA $ESIO $FB $FFIV $FISV… https://t.co/uu8WQau52y,Mon Jul 09 13:39:26 +0000 2018,andrescardenal,ANSS,ANSYS,https://twitter.com/i/web/status/1016315897592475648,False
1016315938134741000,$NUAN into the gap 15's on deck,Mon Jul 09 13:39:36 +0000 2018,fatcoin88,NUAN,Nuance Communications,,False
1016316555536158700,RT @247WallSt: Monday's Top Analyst Upgrades and Downgrades: Baidu Capital One Delphi Technologies Dunkin’ Brands FireEye Walgreens an…,Mon Jul 09 13:42:03 +0000 2018,PennyStocksMomo,HSY,The Hershey Company,,False
1016316842032365600,RT @BrandonVanZee: 🕘 #9at9 - Your 9am ET daily digest of what large &amp; mid-cap 🇺🇸 stocks are ⬆️ &amp; ⬇️ the most in the premarket.  📈 $HELE $KO…,Mon Jul 09 13:43:12 +0000 2018,tleong_tat,UDR,UDR,,False
1016317115534413800,NPP's This Week In Trading 7.9.18 https://t.co/hL8W6OmMUM $SPX $AMD $ARRY $BABA $BAC $BX $C $CAT $DHI $DIS $ECA… https://t.co/FZOtvtvVM6,Mon Jul 09 13:44:17 +0000 2018,NPPtrades,ARRY,Array BioPharma Inc.,http://northpostpartners.com/weekly-trading-plan/,False
1016317664459919400,$AAN $AAPL $ABBV $ADM $AFL $ALLE $AM $AMGP $AMP $AMT $ANDX $AON $AOS $APD $APOG $AQN $AVGO $AY $BAC $BAM $BEP $BIP https://t.co/wkE8mTuTFm,Mon Jul 09 13:46:28 +0000 2018,adamgalas1,ALLE,Allegion plc,https://seekingalpha.com/article/4185992-dividend-senseis-portfolio-update-42-3-reasons-perfect-jobs-report-spells-great-news-stocks?source=tweet,False
1016317735217913900,Load Up The Truck With This Garbage Processor  $RSG $WCN $WM https://t.co/ggNAZCMw6V,Mon Jul 09 13:46:45 +0000 2018,KGwrtr,WM,Waste Management,https://seekingalpha.com/article/4186062-load-truck-garbage-processor?source=tweet,False
1016317807758364700,$MUR:  New SEC Filing for MUR: Form SC 13G/A (No. 0001564590-18-016664):  https://t.co/oiIZqMvDTp,Mon Jul 09 13:47:02 +0000 2018,Stock_News_Now,MUR,Murphy Oil Corporation,http://stocknewsflow.com/717423_000156459018016664_0001564590-18-016664,False
1016318773966622700,$GNCA 'Methods for improving the immunogenicity and efficacy of cancer vaccines' https://t.co/yupUTMQN8C Genocea's… https://t.co/iXw6oNLRV8,Mon Jul 09 13:50:52 +0000 2018,TamaleNacho,GNCA,Genocea Biosciences,https://www.ncbi.nlm.nih.gov/m/pubmed/29874943/?i=2&from=neoantigens%20cancer%20vaccine,False
1016318925221584900,Get the latest ratings for $ETR $ISRG $DPS $ILMN $GD in your inbox with MarketBeat Daily https://t.co/nSJuDsYidj,Mon Jul 09 13:51:28 +0000 2018,RatingsNetwork,ETR,Entergy Corporation,http://bit.ly/arndailyw,False
1016319390885863400,Fidelity National Information Servcs Inc: The stock is testing its highs. $FIS https://t.co/uswYUpeD24 https://t.co/UsLyatz07n,Mon Jul 09 13:53:19 +0000 2018,MScreener,FIS,Fidelity National Information Services,http://www.4-traders.com//FIDELITY-NATIONAL-INFORMA-12027/,False
1016319629038440400,ONEOK Inc.: The stock is testing its highs. $OKE https://t.co/x7GOvsg4Sj https://t.co/n0Tkpd32ct,Mon Jul 09 13:54:16 +0000 2018,MScreener,OKE,ONEOK,http://www.4-traders.com//ONEOK-INC-13899/,False
1016319682146684900,Zacks: Brokerages Anticipate Laboratory Corp. of America Holdings $LH to Announce $2.92 EPS https://t.co/qyRTaZ7H60,Mon Jul 09 13:54:29 +0000 2018,WatchlistN,LH,Laboratory Corporation of America Holdings,http://zpr.io/6Tqwx,False
1016319855023284200,Zacks: Brokerages Expect Laboratory Corp. of America Holdings $LH to Post $2.92 Earnings Per Share https://t.co/ymHDGn5ysu,Mon Jul 09 13:55:10 +0000 2018,TickerReport,LH,Laboratory Corporation of America Holdings,http://tickerreport.com/?p=3624590,False
1016320542448783400,Kimco Q2 sales volume exceeds $330M https://t.co/3g0Nls0Dir #REIT $KIM,Mon Jul 09 13:57:54 +0000 2018,_____yago_____,KIM,Kimco Realty Corporation,https://seekingalpha.com/news/3368556,False
1016320685352685600,Bought $ARRY on dip https://t.co/doTuoAie3J,Mon Jul 09 13:58:28 +0000 2018,NPPtrades,ARRY,Array BioPharma Inc.,,False
1016320936344244200,Zacks: Analysts Anticipate Boston Properties Inc. $BXP to Post $1.56 EPS https://t.co/oaJYhATim1,Mon Jul 09 13:59:28 +0000 2018,TheMarketsDaily,BXP,Boston Properties,http://zpr.io/6TqF5,False
1016320949724045300,4903 $PAH Jul 12.5 Calls $0.20 this buyer may strike gold with this one,Mon Jul 09 13:59:31 +0000 2018,NickPoulopoulos,PAH,Platform Specialty Products Corporation,,False
1016321087385362400,Momentum Mover Alert: $PAH https://t.co/xgj7zTIZTr,Mon Jul 09 14:00:04 +0000 2018,gsi_momo_alerts,PAH,Platform Specialty Products Corporation,https://www.getstockideas.com/lp/momo-stock-screener.php?utm_source=twitter,False
1016321618639908900,DOWNSIDE MOMENTUM ALERT: $UDR UDR 📉 TradeIdeas via https://t.co/VS8RO1bzXJ to Free Trading Room,Mon Jul 09 14:02:10 +0000 2018,AlertTrade,UDR,UDR,http://AlertTrade.us,False
1016321621529956400,RT @AlertTrade: DOWNSIDE MOMENTUM ALERT: $UDR UDR 📉 TradeIdeas via https://t.co/VS8RO1bzXJ to Free Trading Room,Mon Jul 09 14:02:11 +0000 2018,tradnews_,UDR,UDR,http://AlertTrade.us,False
1016322491264925700,30+ Companies that could defy the odds this earnings season.. https://t.co/e39R2GxmA3 #Earnings $ADBE $AZO $KO,Mon Jul 09 14:05:38 +0000 2018,whotrades,AZO,AutoZone,https://whotrades.com/$ADBE/4460869?showMore=1,False
1016322662031937500,Some charts take time wear you out and so on.  Due to e-commerce growth I am long longer calls right here of $PKG… https://t.co/pqdgzQs0eC,Mon Jul 09 14:06:19 +0000 2018,iSPYpotential,IP,International Paper Company,https://twitter.com/i/web/status/1016322662031937536,False
1016322932941811700,Daily Reversal (10:07): $DDR Last: 14.89; pHigh: 14.89; rVol: 0.385; pClose: 14.81; LOD: 14.7900; Perf: 0.5%,Mon Jul 09 14:07:24 +0000 2018,LargeVoidBot,DDR,DDR Corp.,,False
1016323145354096600,RT @BrandonVanZee: 🕘 #9at9 - Your 9am ET daily digest of what large &amp; mid-cap 🇺🇸 stocks are ⬆️ &amp; ⬇️ the most in the premarket.  📈 $HELE $KO…,Mon Jul 09 14:08:14 +0000 2018,fred5068fred,UDR,UDR,,False
1016323648729354200,$AVY Max Pain=105.00. Maturity=07/20/2018. #maxpain #options https://t.co/Qkw9MOz4We https://t.co/43HLF3wAxJ,Mon Jul 09 14:10:14 +0000 2018,optioncharts,AVY,Avery Dennison Corporation,http://maximum-pain.com/options/max-pain/AVY,False
1016323814559486000,RT @SamuelGarciab1: S&amp;P 500 companies with the most revenue Exposure to China% of total revenue. $swks $wynn $qcon $qrvo $avgo $mu $txn $a…,Mon Jul 09 14:10:54 +0000 2018,LiveMarketChat,EXPD,Expeditors International of Washington,,False
1016324605924003800,High Yield Dividend Champion Portfolio – July Update https://t.co/WId6TkQpAA $T $MO $ED $BKH $KMB $SKT $PEP $PNR,Mon Jul 09 14:14:03 +0000 2018,whotrades,ED,Consolidated Edison,https://whotrades.com/$T/4460889?showMore=1,False
1016324607517737000,Unicorn Bay rating for $HSIC is 2.89 out of 5. https://t.co/oqWXrjDac9,Mon Jul 09 14:14:03 +0000 2018,1MinuteStock,HSIC,Henry Schein,https://unicornbay.com/t/HSIC.US?utm_medium=tweet&utm_campaign=rank&utm_source=twitter,False
1016325685583855600,Top % Gainers: $MBVX 235% $STAF 142% $BNTC 71% $NNDM $BBOX $PVG $HELE $TGC $WHD $LBIX $AUO $LC $TGA $DLPH $AXON… https://t.co/ZR0dg5fjJm,Mon Jul 09 14:18:20 +0000 2018,Super1NYC,DLPH,Delphi Technologies PLC,https://twitter.com/i/web/status/1016325685583855617,False
1016328621114515500,$AVY has outperformed analysts' expectations for EPS. This indicates the company's overall financial health. #EPS… https://t.co/iNXqMEzLD4,Mon Jul 09 14:30:00 +0000 2018,StockMetrixApp,AVY,Avery Dennison Corporation,https://twitter.com/i/web/status/1016328621114515461,False
1016328714764914700,Office Depot Inc $ODP Receives Average Rating of “Hold” from Analysts https://t.co/U5dK7Q97ER,Mon Jul 09 14:30:22 +0000 2018,ZolmaxNews,ODP,Office Depot,http://zolmax.com/?p=2370991,False
1016328815000375300,PAH Option Alert: Jul 20 $12.5 Calls at the Ask: 4903 @ $0.201 vs 8542 OI; Earnings 8/8 Before Open [est] Ref=$11.84 $PAH,Mon Jul 09 14:30:46 +0000 2018,twj_optionsflow,PAH,Platform Specialty Products Corporation,,False
1016329365448286200,RT @Drugdoctor2014: $ELTP.1098 - 10 cent Drug Mfr gets FDA Percocet Generic APPROVAL!! 500 million dollar market! $DVMT $DOV $DST $ATVI $EA…,Mon Jul 09 14:32:57 +0000 2018,BeefEnt,ROST,Ross Stores,,False
1016329567349497900,Office Depot Inc $ODP Receives Consensus Recommendation of “Hold” from Analysts https://t.co/g7U6xOZnxS,Mon Jul 09 14:33:46 +0000 2018,dailypoliticaln,ODP,Office Depot,http://www.dailypolitical.com/?p=2190949,False
1016329718860255200,Closed $HSIC with a gain of 4%. Extended here and many other opportunities out there. https://t.co/zTpIYaesZF,Mon Jul 09 14:34:22 +0000 2018,tradertob,HSIC,Henry Schein,,False
1016330105549967400,RT @OneOClockDrop: REVERSE MERGER TWEET $PTEN $NWL $TJX $EPD $TBT $NE $TAL $SPXS $MXIM $WELL $MMM $SRC $CSX $KBR $MHK $ODP $MHK $SRC $PEP $…,Mon Jul 09 14:35:54 +0000 2018,BeefEnt,ODP,Office Depot,,False
1016331645425782800,$AWR $BKH $CNP $DTE $EIX $EXC $MDU $NI $NJR $PPL $SCG $SR $SRE $SWX $UGI $XLU https://t.co/gseVPlDcgg,Mon Jul 09 14:42:01 +0000 2018,OLEGEFF,CNP,CenterPoint Energy,https://seekingalpha.com/article/4186072-utilities-dashboard-update?source=tweet,False
1016331726547771400,$GWW $BMS $AFL $WFC $PFE $SO $UL $ADM $AMGN $YUM $EMR $MMM $JNJ $DOV $ED $KHC $VFC $MCD $YUMC $D $GILD $BDX $TROW https://t.co/6qnrXiqM2T,Mon Jul 09 14:42:20 +0000 2018,OLEGEFF,ED,Consolidated Edison,https://seekingalpha.com/article/4186026-dividend-income-update-june-2018?source=tweet,False
1016332191700344800,RT @WeekHerald: Reviewing Editas Medicine $EDIT &amp; Novavax $NVAX https://t.co/tfnw8fwtbl,Mon Jul 09 14:44:11 +0000 2018,tabuhasna,NVAX,Novavax,http://weekherald.com/?p=2978806,False
1016332205663162400,RT @OlympiaReport: Novavax $NVAX and Editas Medicine $EDIT Head-To-Head Contrast https://t.co/CiD4WMpNdJ,Mon Jul 09 14:44:15 +0000 2018,tabuhasna,NVAX,Novavax,http://theolympiareport.com/?p=912976,False
1016332349003436000,Mettler-toledo International Inc $MTD's Stock Is Sell After More Market Selling - https://t.co/RspOmpstZn,Mon Jul 09 14:44:49 +0000 2018,whatsonthorold2,MTD,Mettler-Toledo International Inc.,https://www.whatsonthorold.com/2018/07/09/mettler-toledo-international-inc-nysemtds-stock-is-sell-after-more-market-selling/,False
1016332984268591100,Morgan Stanley upgrades $DLPH from Equal-Weight to Overweight https://t.co/vZepAuenD0,Mon Jul 09 14:47:20 +0000 2018,usratings,DLPH,Delphi Technologies PLC,http://99wallstreet.com/ratings/stock/DLPH/,False
1016333176606773200,Check out these 10 Dividend Champions With 20% Stock Price Potential -&gt; https://t.co/VLghgYivTo - $ORI $DOV $NUE… https://t.co/46CnOhv8tL,Mon Jul 09 14:48:06 +0000 2018,DividendSheet,PNR,Pentair plc,https://goo.gl/AQV5EZ,False
1016333272954163200,Is Mettler-toledo International Inc $MTD’s Fuel Running Low? Reports Show More Sellers https://t.co/tFgc74diT1,Mon Jul 09 14:48:29 +0000 2018,reurope_stock,MTD,Mettler-Toledo International Inc.,https://reurope.com/2018/07/09/is-mettler-toledo-international-inc-nysemtds-fuel-running-low-reports-show-more-sellers/,False
1016333367678259200,Is Buying Mettler-toledo International Inc $MTD Here Good Idea? - https://t.co/8TmG3YiFjG,Mon Jul 09 14:48:52 +0000 2018,bibeypost_stock,MTD,Mettler-Toledo International Inc.,https://www.bibeypost.com/is-buying-mettler-toledo-international-inc-nysemtd-here-good-idea/,False
1016333397491421200,$AON: At/Above 200DaySMA[-141.22]:16d cl:+3 0NearHi allTFs+ ch:+1.2% medFlt:240M; TLM:1.1; ILM:0.8; cl+op+; rv:-0.78; vl:5,Mon Jul 09 14:48:59 +0000 2018,tymorapro,AON,Aon plc,,False
